Service ID,Service Name,First URL,Terms URL,Privacy URL,Point Text,Point Weight,Point Rating
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Any liability on behalf of the service is limited to $10 000,10,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You waive your right to a class action.,50,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,This service can use your content for all their existing and future services,50,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You maintain ownership of your content,50,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You waive your moral rights,50,blocker
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Third-party cookies are used for advertising,70,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,0,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You must create an account to use this service,25,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,"Certain features maybe unavailable, depending on when you opened an account",0,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Your information is only shared with third parties when given specific consent,80,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Your account can be closed for several reasons,15,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,"You will be notified about discontinuation of service(s), unless not possible",30,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Two months of notice are given before closing your account,15,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You have the right to leave this service at any time,15,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Your data may be processed and stored anywhere in the world,25,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You must provide your identifiable information,80,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",40,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,There is a date of the last update of the agreements,50,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You are responsible for maintaining the security of your account and for the activities on your account,10,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Your data may be processed and stored anywhere in the world,25,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Blocking cookies may limit your ability to use the service,50,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Third parties may be involved in operating the service,0,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,Your biometric data is collected,30,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,The service uses your personal data to employ targeted third-party advertising,40,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,You can request access and deletion of personal data,50,good
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,This service uses third-party cookies for statistics,10,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,This service gathers information about you through third parties,50,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,The service collects many different types of personal data,70,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,This service may keep personal data after a request for erasure for business interests or legal obligations,70,bad
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",60,neutral
230,PayPal,paypal.com,,https://www.paypal.com/us/webapps/mpp/ua/privacy-full,This service still tracks you even if you opted out from tracking,30,blocker
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service ignores the Do Not Track (DNT) header and tracks users anyway even if they set this header.,0,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,The terms for this service are easy to read and include plain language summaries,15,good
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service is only available to users of a certain age,15,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Users agree to comply with the law of the service's country,0,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,They may stop providing the service at any time,40,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Third parties may be involved in operating the service,0,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,The service warns you of the potential consequences related to third-party access,30,good
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,The service does not guarantee accuracy or reliability of the information provided,10,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,The service's data retention period is kept to the minimum necessary for fulfilling its purposes,50,good
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service forces users into binding arbitration in the case of disputes,50,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,You cannot distribute or disclose your account to third parties,10,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,The service warns you of the potential consequences related to third-party access,30,good
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,"You agree not to submit libelous, harassing or threatening content",20,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Sensitive data is collected and shared to target advertising,50,blocker
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Your personal data is not sold,25,good
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service informs you that its Terms of Service does not apply to third party websites,10,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,There is a date of the last update of the agreements,50,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,You are forced into binding arbitration in case of disputes,50,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service gives your personal data to third parties involved in its operation,35,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",50,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service reserves the right to disclose your personal information without notifying you,50,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Information is provided about how they collect personal data,50,good
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Do Not Track (DNT) headers are ignored and you are tracked anyway even if you set this header.,0,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531," Terms may be changed any time at their discretion, without notice to you ",70,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Information is gathered about you through third parties,50,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Your personal data may be sold or otherwise transferred as part of a bankruptcy proceeding or other type of financial transaction,50,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service tracks you on other websites,60,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,"The service may keep a secure, anonymized record of your data for analytical purposes even after the data retention period",40,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Some personal data may be kept for business interests or legal obligations,70,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Blocking first party cookies may limit your ability to use the service,50,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Your personal data is aggregated into statistics,10,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,This service is only available to users over a certain age,15,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,"Your IP address is collected, which can be used to view your approximate location",0,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,Your personal information is used for many different purposes,40,bad
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,You are responsible for maintaining the security of your account and for the activities on your account,10,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,"You agree to defend, indemnify, and hold the service harmless in case of a claim related to your use of the service",60,neutral
460,Credit Karma,creditkarma.com,https://www.creditkarma.com/about/terms,https://www.creditkarma.com/about/privacy-20180531,You waive your right to a class action.,50,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"You should revisit the terms periodically, although in case of material changes, the service will notify",50,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Your content can be licensed to third parties,50,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Your use is throttled,30,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"If you offer suggestions to the service, they may use that without your approval or compensation, but they do not become the owner",50,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,They may stop providing the service at any time,40,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,You must report to the service any unauthorized use of your account or any breach of security,10,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"You are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",50,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Your personal data is not sold,25,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"If you are the target of a copyright claim, your content may be removed",15,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,The service is provided 'as is' and to be used at your sole risk,20,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service does not guarantee that it or the products obtained through it meet your expectations or requirements,0,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service reserves the right to disclose your personal information without notifying you,50,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Your content can be distributed through any media ,50,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,The service has non-exclusive use of your content,10,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service receives your precise location through GPS coordinates,45,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Third-party cookies are used for statistics,10,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Instructions are provided on how to submit a copyright claim,10,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Failure to enforce any provision of the Terms of Service does not constitute a waiver of such provision,10,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"Your IP address is collected, which can be used to view your approximate location",0,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Your personal data is aggregated into statistics,10,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Invalidity of any portion of the Terms of Service does not entail invalidity of its remainder,10,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service does not condone any ideas contained in its user-generated contents,35,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Third parties used by the service are bound by confidentiality obligations,20,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Your data may be processed and stored anywhere in the world,25,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Details are provided about what kind of information they collect,30,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Information is provided about how your personal data is used,30,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service shares your personal data with third parties that are not essential to its operation,70,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Third parties are involved in operating the service,0,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,There is a date of the last update of the agreements,50,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,You can opt out of promotional communications,10,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,You are informed about the risk of publishing personal info online,40,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"The court of law governing the terms is in a jurisdiction that is friendlier to user privacy protection (California, USA)",50,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service gives your personal data to third parties involved in its operation,35,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,You maintain ownership of your content,50,good
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,You are responsible for maintaining the security of your account and for the activities on your account,10,neutral
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,Third-party cookies are used for advertising,70,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"Instead of asking directly, this Service will assume your consent merely from your usage.",50,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,"You must provide your legal name, pseudonyms are not allowed",20,bad
262,Symbaloo,symbaloo.com,,https://blog.symbaloo.com/disclaimer/disclaimer_us.html,This service assumes no liability for any losses or damages resulting from any matter relating to the service,50,neutral
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,Apple.com has an age restriction of 13 years,15,neutral
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,"Apple.com can suspend the Site whenever they want, for any reason",40,neutral
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,The service gives 30 days of notice before closing your account,15,good
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,You have the right to leave this service at any time,15,good
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,The service's data retention period is kept to the minimum necessary for fulfilling its purposes,50,good
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,Your data may be processed and stored anywhere in the world,25,bad
158,Apple Services,apple.com,,https://www.apple.com/legal/privacy/en-ww/,"The service may use tracking pixels, web beacons, browser fingerprinting, and/or device fingerprinting on users.",50,bad
